,accept,balance,income,accounts,rating,cards,homes,family,reward_Cash Back,reward_Points,m_type_Postcard,overdraft_Yes,owner_Yes
243,No,0.6338644173695721,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
244,No,0.295845048422368,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
245,No,0.25304592314901597,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
246,No,0.19337706966572946,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
247,No,0.16119962511715089,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0
248,No,0.058419243986254296,0.5,0.0,0.5,0.5,1.0,0.25,1.0,0.0,1.0,0.0,1.0
249,No,0.5220243673851921,1.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
250,No,0.42143080287410184,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0
251,No,0.1711965010934083,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
252,No,0.38425492033739456,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
253,No,0.1105904404873477,1.0,0.0,0.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
254,No,0.24242424242424243,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
255,No,0.07154014370509217,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
256,No,0.25773195876288657,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
257,No,0.3005310840362387,0.5,1.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,1.0,1.0
258,No,0.29240862230552955,0.5,0.0,1.0,0.5,1.0,0.75,0.0,1.0,0.0,0.0,1.0
259,No,0.18556701030927836,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,0.0
260,No,0.03936269915651359,0.5,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
261,No,0.45235863792564823,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
262,No,0.036551077788191194,1.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
263,No,0.023430178069353328,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0
264,No,0.08653545766947829,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
265,No,0.025929397063417677,0.5,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0
266,No,0.44204935957513275,1.0,0.0,0.5,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
267,No,0.2552327397688222,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
268,No,0.5998125585754451,0.5,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
269,No,0.13214620431115276,0.0,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
270,No,0.37738206810371755,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
271,No,0.3024054982817869,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
272,No,0.25585754451733833,0.0,1.0,0.5,1.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0
273,No,0.42049359575132766,0.5,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
274,No,0.4029990627928772,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0
275,No,0.004686035613870665,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
276,No,0.04623555139019056,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
277,No,0.3002186816619806,0.5,1.0,1.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
278,No,0.5420181193377069,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
279,No,0.3086535457669478,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0
280,No,0.14589190877850672,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
281,No,0.2058731646360512,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
282,No,0.6376132458606685,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
283,No,0.04123711340206186,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
284,No,0.18962824117463295,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
285,No,0.13714464229928147,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
286,No,0.27303967510153077,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
287,No,0.04779756326148079,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
288,No,0.12152452358637925,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0
289,No,0.11152764761012184,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
290,No,0.028116213683223992,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
291,No,0.15620118712902217,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0
292,No,0.5716963448922211,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
293,No,0.16213683223992503,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
294,No,0.046860356138706656,0.0,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,1.0,1.0
295,No,0.15120274914089346,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
296,No,0.24179943767572634,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0
297,No,0.15401437050921585,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
298,No,0.25804436113714463,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
299,No,0.06341768197438301,0.5,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
300,No,0.012496094970321775,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
301,No,0.10278038113089659,0.5,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0
302,No,0.17806935332708532,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
303,No,0.3039675101530772,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
304,No,0.31177756950952823,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0
305,No,0.018431740081224616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
306,No,0.10902842861605747,1.0,0.0,0.0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,0.0
307,No,0.44361137144642293,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
308,No,0.37769447047797566,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
309,No,0.031240237425804434,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,No,0.5329584504842236,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
311,No,0.2364885973133396,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
312,No,0.11652608559825053,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
313,No,0.05654482974070603,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
314,No,0.31865042174320524,1.0,0.0,0.5,0.5,0.0,0.25,0.0,1.0,1.0,0.0,1.0
315,No,0.31865042174320524,0.5,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,1.0,1.0
316,No,0.2361761949390815,0.5,1.0,1.0,0.5,1.0,0.75,0.0,1.0,1.0,0.0,0.0
317,No,0.2646048109965636,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0
318,No,0.08341143392689784,0.5,1.0,0.5,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
319,No,0.246485473289597,0.0,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
320,No,0.5017182130584192,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
321,No,0.21618244298656672,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
322,No,0.08528584817244611,0.5,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
323,No,0.43361449547016556,1.0,1.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
324,No,0.47391440174945326,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
325,No,0.10777881911902532,1.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
326,No,0.20368634801624494,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
327,No,0.1999375195251484,1.0,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
328,No,0.29053420805998126,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
329,No,0.01280849734457982,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
330,No,0.16713527022805375,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0
331,No,0.22461730709153388,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
332,No,0.41830677913152137,0.5,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0
333,No,0.25023430178069356,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0
334,No,0.016244923461418304,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
335,No,0.1577631990003124,0.5,0.0,0.5,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
336,No,0.3508278662917838,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
337,No,0.366135582630428,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
338,No,0.2352389878163074,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
339,No,0.4832864729771947,1.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
340,No,0.40362386754139334,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
341,No,0.47766323024054985,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
342,No,0.029053420805998122,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
343,No,0.12902218056857231,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
344,No,0.5338956576069979,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
345,No,0.4258044361137145,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
346,No,0.1358950328022493,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
347,No,0.24023742580443613,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
348,No,0.14776632302405499,0.5,0.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
349,No,0.5998125585754451,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
350,No,0.03811308965948142,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
351,No,0.5457669478288034,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
352,No,0.19962511715089037,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0
353,No,0.1811933770696657,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
354,No,0.19743830053108405,0.5,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0
355,No,0.003124023742580444,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
356,No,0.09059668853483285,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0
357,No,0.416119962511715,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
358,No,0.3070915338956576,0.5,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
359,No,0.5657606997813183,1.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0
360,No,0.1677600749765698,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
361,No,0.1224617307091534,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
362,No,0.03686348016244923,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
363,No,0.23836301155888784,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
364,No,0.17619493908153702,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
365,No,0.21993127147766323,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
366,No,0.2033739456419869,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
367,No,0.25273352077475786,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
368,No,0.549828178694158,0.5,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
369,No,0.4614183067791315,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
370,No,0.1818181818181818,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
371,No,0.472039987503905,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
372,No,0.031240237425804434,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
373,No,0.23367697594501718,0.0,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
374,No,0.13058419243986255,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
375,No,0.12652296157450799,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
376,No,0.1449547016557326,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0
377,No,0.3077163386441737,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
378,No,0.4104967197750703,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
379,No,0.19900031240237426,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
380,No,0.19025304592314904,0.5,0.0,0.5,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
381,No,0.17432052483598873,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
382,No,0.0830990315526398,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
383,No,0.08528584817244611,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
384,No,0.12277413308341142,0.5,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
385,No,0.15401437050921585,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0
386,No,0.19743830053108405,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
387,No,0.10871602624179943,0.5,0.0,0.5,1.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0
388,No,0.5398313027179006,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
389,No,0.5014058106841612,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
390,No,0.2386754139331459,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
391,No,0.2796001249609497,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0
392,No,0.2824117463292721,1.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0
393,No,0.054670415495157755,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
394,No,0.11215245235863792,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0
395,No,0.7563261480787254,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
396,No,0.6776007497656982,1.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0
397,No,0.12558575445173384,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
398,No,0.38925335832552327,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
399,No,0.056232427366447985,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
400,No,0.40955951265229623,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
401,No,0.04248672289909403,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
402,No,0.17931896282411747,0.5,1.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,1.0,1.0
403,No,0.09715713839425179,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
404,No,0.06872852233676975,1.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0
405,No,0.3527022805373321,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0
406,No,0.4536082474226804,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0
407,No,0.07810059356451109,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
408,No,0.24773508278662915,1.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
409,No,0.22805373320837238,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
410,No,0.11277725710715403,0.5,1.0,0.0,0.5,1.0,0.75,1.0,0.0,0.0,0.0,1.0
411,No,0.1646360512339894,1.0,1.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
412,No,0.3817557013433302,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
413,No,0.28272414870353013,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
414,No,0.022492970946579195,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
415,No,0.5417057169634489,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0
416,No,0.5429553264604811,0.5,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0
417,No,0.20181193377069667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
418,No,0.18775382692908466,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
419,No,0.6107466416744767,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
420,No,0.19306466729147137,0.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0
421,No,0.5045298344267417,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
422,No,0.06341768197438301,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0
423,No,0.14214308028741018,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
424,No,0.24554826616682285,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
425,No,0.2289909403311465,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
426,No,0.105592002499219,1.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
427,No,0.20181193377069667,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
428,No,0.13808184942205562,0.5,0.0,0.5,1.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
429,No,0.04904717275851296,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
430,No,0.18338019368947203,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
431,No,0.08840987191502656,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
432,No,0.23086535457669477,0.5,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
433,No,0.017806935332708527,0.5,0.0,0.5,1.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0
434,No,0.13776944704779756,1.0,1.0,1.0,0.5,0.0,0.75,0.0,1.0,1.0,1.0,1.0
435,No,0.1105904404873477,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
436,No,0.38612933458294274,0.5,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,1.0,1.0
437,No,0.048734770384254916,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
438,No,0.21680724773508278,0.5,1.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
439,No,0.13714464229928147,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
440,No,0.10590440487347703,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
441,No,0.021868166198063105,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
442,No,0.5048422368009997,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
443,No,0.18025616994689161,0.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,1.0,1.0
444,No,0.6619806310527959,0.5,0.0,0.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
445,No,0.1724461105904405,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
446,No,0.5770071852546079,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0
447,No,0.02936582318025617,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
448,No,0.24742268041237112,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
449,No,0.20556076226179318,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0
450,No,0.030303030303030304,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
451,No,0.24273664479850046,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
452,No,0.5782567947516402,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
453,No,0.18338019368947203,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
454,No,0.394251796313652,0.5,0.0,0.5,1.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
455,No,0.3083411433926898,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
456,No,0.01936894720399875,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
457,No,0.23961262105592002,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
458,No,0.19243986254295536,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
459,No,0.4001874414245548,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
460,No,0.29272102467978756,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
461,No,0.19775070290534208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
462,No,0.08247422680412372,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
463,No,0.13058419243986255,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
464,No,0.18681661980631054,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
465,No,0.12902218056857231,0.5,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
466,No,0.52077475788816,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
467,No,0.30927835051546393,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
468,No,0.09372071227741331,0.5,1.0,0.0,0.5,0.0,0.75,0.0,1.0,0.0,1.0,1.0
469,No,0.31896282411746324,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
470,No,0.04623555139019056,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
471,No,0.040612308653545766,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
472,No,0.4985941893158388,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0
473,No,0.1505779443923774,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
474,No,0.0078100593564511085,1.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
475,No,0.38894095595126515,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0
476,No,0.28741018431740084,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0
477,No,0.43611371446422986,1.0,0.0,0.5,0.5,0.0,0.75,0.0,1.0,1.0,0.0,1.0
478,No,0.044673539518900345,0.5,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0
479,No,0.06872852233676975,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
480,No,0.02155576382380506,1.0,1.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
481,No,0.04217432052483599,1.0,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
482,No,0.05716963448922212,0.5,0.0,0.5,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
483,No,0.08528584817244611,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
484,No,0.1387066541705717,0.0,1.0,0.5,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0
485,No,0.21587004061230866,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
486,No,0.5379568884723523,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
